School Name,Rk,Gtm,Location,Opp,Type_adv,Score Rslt_adv,Score Tm_adv,Score Opp_adv,Score OT_adv,Team FG,Team FGA,Team FG%,Team 3P,Team 3PA,Team 3P%,Team 2P,Team 2PA,Team 2P%,Team eFG%,Team FT,Team FTA,Team FT%,Team ORB,Team DRB,Team TRB,Team AST,Team STL,Team BLK,Team TOV,Team PF,Opponent FG,Opponent FGA,Opponent FG%,Opponent 3P,Opponent 3PA,Opponent 3P%,Opponent 2P,Opponent 2PA,Opponent 2P%,Opponent eFG%,Opponent FT,Opponent FTA,Opponent FT%,Opponent ORB,Opponent DRB,Opponent TRB,Opponent AST,Opponent STL,Opponent BLK,Opponent TOV,Opponent PF,_bas,Type_bas,Score Rslt_bas,Score Tm_bas,Score Opp_bas,Score OT_bas,Advanced ORtg,Advanced DRtg,Advanced Pace,Advanced FTr,Advanced 3PAr,Advanced TS%,Advanced TRB%,Advanced AST%,Advanced STL%,Advanced BLK%,Offensive Four Factors eFG%,Offensive Four Factors TOV%,Offensive Four Factors ORB%,Offensive Four Factors FT/FGA,Defensive Four Factors eFG%,Defensive Four Factors TOV%,Defensive Four Factors DRB%,Defensive Four Factors FT/FGA
NORTH DAKOTA STATE,27.5,27.5,,,,,77.9,79.0,,27.1,57.9,0.46979999999999994,11.0,28.9,0.37649999999999995,16.1,29.0,0.5561,0.5660999999999999,12.7,15.5,0.8202999999999999,7.3,22.6,29.9,13.6,4.6,1.5,10.5,13.8,28.4,62.2,0.4584,9.9,24.8,0.4061,18.5,37.4,0.5012,0.5392,12.3,16.3,0.7547,9.3,22.8,32.1,12.8,5.4,2.5,8.3,15.5,,,,77.9,79.0,,113.25999999999999,115.33999999999999,67.00999999999999,0.2656,0.5022,0.5985,48.150000000000006,49.92999999999999,6.55,3.9799999999999995,0.5660999999999999,13.819999999999999,23.96,0.21810000000000002,0.5392,10.489999999999998,76.05000000000001,0.196
NORTH FLORIDA,27.5,27.5,,,,,78.7,82.3,,27.6,64.7,0.43,13.0,36.2,0.3618,14.6,28.5,0.5068999999999999,0.5311,10.5,14.4,0.6967,8.8,22.5,31.3,16.8,6.9,3.7,11.2,15.8,31.9,66.4,0.48180000000000006,6.7,19.9,0.3390000000000001,25.2,46.5,0.5462,0.5322,11.8,15.8,0.7483000000000001,10.2,25.3,35.5,16.1,7.5,4.1,10.3,13.9,,,,78.7,82.3,,106.39000000000001,111.56000000000002,73.1,0.22799999999999998,0.557,0.553,47.599999999999994,60.85,9.25,8.24,0.5311,13.529999999999998,26.610000000000003,0.1683,0.5322,12.179999999999998,73.39000000000001,0.18069999999999997
NORTH TEXAS,31.5,31.0,,,,,67.66666666666667,63.111111111111114,,23.444444444444443,52.22222222222222,0.454,6.888888888888889,18.77777777777778,0.3574444444444445,16.555555555555557,33.44444444444444,0.508888888888889,0.5219999999999999,13.88888888888889,17.555555555555557,0.7989999999999999,7.444444444444445,20.666666666666668,28.11111111111111,10.444444444444445,6.333333333333333,3.3333333333333335,8.333333333333334,14.444444444444445,21.88888888888889,52.333333333333336,0.4194444444444445,6.222222222222222,19.22222222222222,0.3272222222222222,15.666666666666666,33.111111111111114,0.47688888888888886,0.47977777777777775,13.11111111111111,17.0,0.7515555555555555,8.0,19.666666666666668,27.666666666666668,9.444444444444445,5.333333333333333,2.888888888888889,10.666666666666666,15.222222222222221,,,,67.66666666666667,63.111111111111114,,109.35555555555555,101.9888888888889,62.25555555555555,0.34244444444444444,0.3651111111111111,0.5652222222222222,50.32222222222222,44.666666666666664,10.2,9.222222222222221,0.5219999999999999,11.955555555555556,26.46666666666667,0.27222222222222225,0.47977777777777775,14.922222222222224,73.53333333333335,0.26555555555555554
NORTHEASTERN,27.5,27.5,,,,,68.9,68.5,,25.0,57.1,0.4403,7.1,21.7,0.324,17.9,35.4,0.5091999999999999,0.5021,11.8,16.3,0.7326,7.8,20.0,27.8,11.8,7.5,4.7,9.8,15.7,24.9,56.1,0.446,6.0,18.9,0.31949999999999995,18.9,37.2,0.5097000000000002,0.49960000000000004,12.7,16.9,0.7356,9.6,22.8,32.4,10.7,6.1,3.7,11.6,14.9,,,,68.9,68.5,,104.04,103.25,66.47999999999999,0.2968,0.37889999999999996,0.5328,45.88,46.86,11.149999999999999,12.599999999999998,0.5021,12.879999999999999,25.390000000000004,0.2156,0.49960000000000004,15.2,74.61000000000001,0.23180000000000006
NORTHERN ARIZONA,29.5,29.5,,,,,72.0,72.6,,26.7,59.1,0.45309999999999995,8.1,21.2,0.4055000000000001,18.6,37.9,0.4875,0.5225,10.5,15.9,0.6558,8.7,19.0,27.7,12.4,7.0,0.7,9.9,15.6,26.6,53.0,0.5044000000000001,7.3,18.8,0.38489999999999996,19.3,34.2,0.5683,0.5732999999999999,12.1,16.3,0.7662,6.6,22.3,28.9,13.3,5.6,3.1,11.7,15.2,,,,72.0,72.6,,107.71000000000001,108.29,66.86,0.27590000000000003,0.36,0.5435000000000001,49.370000000000005,46.58,10.48,2.27,0.5225,13.040000000000001,27.880000000000003,0.1828,0.5732999999999999,16.14,72.12,0.23490000000000003
NORTHERN COLORADO,30.5,30.5,,,,,78.9,69.9,,28.2,55.3,0.5176999999999999,8.4,19.7,0.43879999999999997,19.8,35.6,0.5632999999999999,0.5941,14.1,19.3,0.7276,6.8,24.2,31.0,13.9,5.6,1.7,11.6,16.1,24.7,55.7,0.4445,6.2,18.1,0.35679999999999995,18.5,37.6,0.4892,0.5001,14.3,18.5,0.7699999999999999,6.2,19.8,26.0,9.0,7.3,3.2,10.4,16.1,,,,78.9,69.9,,114.71,101.28999999999999,68.98999999999998,0.35760000000000003,0.3566,0.6171,53.92999999999999,50.02,8.11,4.5200000000000005,0.5941,15.180000000000001,24.46,0.2623,0.5001,13.89,75.54,0.2656
NORTHERN ILLINOIS,26.5,26.5,,,,,69.9,77.7,,23.6,58.1,0.40659999999999996,10.0,30.3,0.32930000000000004,13.6,27.8,0.48,0.49329999999999996,12.7,17.1,0.7397999999999999,5.0,23.6,28.6,11.7,5.5,3.3,11.4,19.9,25.1,56.1,0.4468000000000001,8.3,21.6,0.3923,16.8,34.5,0.4901000000000001,0.5209,19.2,27.6,0.6855,7.9,28.6,36.5,13.5,7.1,3.1,10.3,16.0,,,,69.9,77.7,,96.97,107.91,69.61,0.29490000000000005,0.522,0.5286000000000001,43.800000000000004,50.71999999999999,7.6800000000000015,9.92,0.49329999999999996,14.6,14.85,0.2186,0.5209,12.91,85.15,0.3501
NORTHERN IOWA,28.5,28.5,,,,,69.2,66.7,,25.2,54.7,0.45920000000000005,6.9,19.9,0.354,18.3,34.8,0.5244,0.5220999999999999,11.9,18.1,0.666,6.6,23.9,30.5,13.3,5.0,3.1,10.3,14.3,24.4,57.1,0.4269,8.3,23.0,0.3562,16.1,34.1,0.47030000000000005,0.4995,9.6,14.3,0.682,7.4,24.0,31.4,10.7,6.9,3.3,9.9,17.0,,,,69.2,66.7,,103.8,100.0,65.96,0.3358,0.3617,0.5462,49.51,51.45,7.500000000000002,8.91,0.5220999999999999,13.970000000000002,21.21,0.2218,0.4995,13.329999999999998,78.8,0.1694
NORTHERN KENTUCKY,28.5,28.5,,,,,78.4,74.7,,28.9,60.1,0.48180000000000006,8.5,22.2,0.3881,20.4,37.9,0.5387,0.5524,12.1,17.8,0.6523,9.4,20.2,29.6,14.5,6.6,3.0,9.4,16.4,26.4,57.5,0.4590000000000001,7.6,22.4,0.32609999999999995,18.8,35.1,0.5250999999999999,0.525,14.3,18.9,0.7496,9.2,20.9,30.1,13.7,5.8,3.0,11.5,16.3,,,,78.4,74.7,,114.26000000000002,109.66,68.67999999999999,0.3017,0.3688,0.5713,49.39,50.22,9.58,9.3,0.5524,11.84,30.879999999999995,0.20470000000000002,0.525,14.73,69.11999999999999,0.25260000000000005
NORTHWESTERN,28.5,28.5,,,,,68.8,67.5,,25.0,56.7,0.4424,6.5,19.7,0.3253,18.5,37.0,0.505,0.5001,12.3,16.5,0.7419,8.3,21.0,29.3,14.0,5.4,3.2,9.8,17.2,22.5,53.2,0.4234,6.8,21.2,0.3231,15.7,32.0,0.49169999999999997,0.48749999999999993,15.7,19.7,0.7853000000000001,8.5,21.7,30.2,13.0,6.6,3.6,12.0,16.0,,,,68.8,67.5,,104.42999999999999,102.11,66.04,0.29850000000000004,0.3504,0.5357000000000001,48.99,56.169999999999995,8.18,10.07,0.5001,12.989999999999998,27.0,0.2234,0.48749999999999993,15.99,73.0,0.3023
NORTHWESTERN STATE,27.5,27.5,,,,,66.4,66.4,,22.6,50.4,0.45059999999999995,8.5,20.7,0.41719999999999996,14.1,29.7,0.47759999999999997,0.5347999999999999,12.7,17.2,0.728,8.1,20.2,28.3,12.3,6.8,3.0,12.8,16.4,22.2,54.2,0.4121,7.7,20.6,0.3759,14.5,33.6,0.43390000000000006,0.48390000000000005,14.3,19.5,0.7308,9.8,19.3,29.1,11.6,8.4,2.8,10.9,14.6,,,,66.4,66.4,,103.93999999999998,103.99000000000001,63.919999999999995,0.35319999999999996,0.4095,0.5690999999999999,49.089999999999996,55.11,10.61,8.92,0.5347999999999999,18.04,29.77,0.2616,0.48390000000000005,14.66,70.23,0.27149999999999996
NOTRE DAME,28.5,28.5,,,,,72.4,78.9,,24.8,57.2,0.43200000000000005,6.6,21.0,0.31289999999999996,18.2,36.2,0.5031,0.48979999999999996,16.2,22.0,0.7504000000000001,6.9,23.8,30.7,9.7,5.4,2.1,10.4,16.4,28.4,60.7,0.46749999999999997,8.0,23.2,0.33999999999999997,20.4,37.5,0.5527,0.534,14.1,18.4,0.7765000000000001,7.4,23.7,31.1,15.1,6.6,2.8,8.9,17.7,,,,72.4,78.9,,100.94000000000001,110.65,66.14,0.3885,0.372,0.5333,49.449999999999996,39.760000000000005,7.5699999999999985,5.630000000000001,0.48979999999999996,13.55,22.72,0.2867,0.534,11.47,77.28,0.2286
OAKLAND,29.5,29.5,,,,,80.4,77.0,,27.6,57.6,0.4795,7.9,23.0,0.33849999999999997,19.7,34.6,0.5698000000000001,0.5482,17.3,24.4,0.7292,8.0,24.3,32.3,16.4,6.2,2.6,11.9,17.8,27.5,63.9,0.4319,9.6,28.3,0.3296,17.9,35.6,0.5066,0.507,12.4,17.2,0.7041000000000001,10.1,20.6,30.7,16.8,6.6,3.5,10.3,21.6,,,,80.4,77.0,,110.76000000000002,105.86000000000001,69.28999999999999,0.4285,0.40040000000000003,0.5814000000000001,51.43000000000001,58.980000000000004,8.549999999999999,7.639999999999999,0.5482,14.710000000000003,28.229999999999997,0.3035,0.507,12.55,71.77,0.19540000000000002
OHIO,27.5,27.5,,,,,78.2,79.5,,27.6,59.7,0.4636,8.2,23.4,0.348,19.4,36.3,0.5386,0.5330000000000001,14.8,19.5,0.742,5.6,21.2,26.8,12.7,6.6,1.6,8.8,17.6,27.9,58.7,0.4751,6.7,18.6,0.36269999999999997,21.2,40.1,0.5263,0.5328999999999999,17.0,22.2,0.7515,7.7,26.0,33.7,11.8,5.8,2.9,11.2,18.1,,,,78.2,79.5,,107.92999999999999,109.92,71.56,0.3329,0.3965,0.5684,44.29,46.49,9.11,4.02,0.5330000000000001,11.37,17.42,0.25460000000000005,0.5328999999999999,13.820000000000002,82.59,0.2913
OHIO STATE,27.5,27.5,,,,,76.3,78.2,,25.9,58.3,0.4444,8.0,23.2,0.3493,17.9,35.1,0.5072000000000001,0.5134000000000001,16.5,21.6,0.7691999999999999,7.6,18.6,26.2,12.6,6.7,3.1,9.9,18.4,27.1,56.7,0.4782,6.8,19.7,0.332,20.3,37.0,0.5551999999999999,0.5380999999999999,17.2,22.1,0.792,9.2,22.5,31.7,13.7,4.5,3.2,11.2,19.3,,,,76.3,78.2,,107.85999999999999,111.22999999999999,68.27000000000001,0.3677,0.3968,0.553,45.67,48.74,9.65,8.4,0.5134000000000001,12.75,25.47,0.28209999999999996,0.5380999999999999,14.459999999999999,74.53,0.31070000000000003
OKLAHOMA,29.5,29.5,,,,,79.7,80.7,,25.8,55.5,0.4641,8.0,21.9,0.35559999999999997,17.8,33.6,0.5292,0.5367000000000001,20.1,25.6,0.7877000000000001,6.9,23.0,29.9,12.3,6.2,1.6,10.3,19.8,27.5,60.2,0.45870000000000005,8.9,26.7,0.3329000000000001,18.6,33.5,0.5614000000000001,0.5325,16.8,23.3,0.7204,9.7,23.0,32.7,13.7,6.1,3.0,10.3,20.7,,,,79.7,80.7,,111.3,112.82000000000001,71.46000000000001,0.4640000000000001,0.39560000000000006,0.5895,48.14,46.8,8.69,4.71,0.5367000000000001,13.24,22.92,0.36360000000000003,0.5325,12.63,77.08000000000001,0.2813
OKLAHOMA STATE,30.5,30.5,,,,,75.2,79.0,,26.4,61.0,0.4314,6.7,19.8,0.362,19.7,41.2,0.4781999999999999,0.4859,15.7,22.0,0.7069,8.5,22.1,30.6,13.3,11.0,3.7,13.6,19.3,27.2,62.8,0.4306,8.6,24.9,0.34909999999999997,18.6,37.9,0.4888,0.49960000000000004,16.0,22.7,0.6949,11.5,25.3,36.8,15.2,9.0,5.0,15.5,18.8,,,,75.2,79.0,,97.35,102.26,77.07,0.36299999999999993,0.3232,0.5239,45.37,49.44,14.25,10.37,0.4859,16.17,24.7,0.25730000000000003,0.49960000000000004,17.390000000000004,75.3,0.26470000000000005
OLD DOMINION,30.5,30.5,,,,,67.5,71.5,,23.4,61.4,0.3841,6.9,23.2,0.305,16.5,38.2,0.43360000000000004,0.4407,13.8,18.5,0.7492000000000001,11.5,20.9,32.4,9.4,6.6,3.9,9.9,16.4,26.0,57.1,0.4579,6.6,19.3,0.35569999999999996,19.4,37.8,0.5095,0.5156000000000001,12.9,18.4,0.7141,9.3,23.5,32.8,13.0,6.6,5.0,10.0,15.1,,,,67.5,71.5,,100.02000000000001,105.17999999999999,67.57,0.3117,0.37710000000000005,0.48440000000000005,49.74,40.64,9.68,10.55,0.4407,12.49,32.32,0.23380000000000006,0.5156000000000001,13.169999999999998,67.67999999999999,0.22820000000000001
OMAHA,30.5,30.5,,,,,81.3,76.9,,28.7,61.4,0.4715,8.6,24.9,0.3513,20.1,36.5,0.5469,0.5422000000000001,15.3,20.8,0.7423,9.6,25.6,35.2,14.9,6.0,2.2,8.8,17.1,25.7,60.2,0.4286,10.5,29.0,0.36960000000000004,15.2,31.2,0.49110000000000004,0.5161,15.0,20.4,0.7101,7.8,21.9,29.7,12.7,5.1,3.5,8.9,17.9,,,,81.3,76.9,,114.66,108.65,70.75,0.34249999999999997,0.4027,0.5738000000000001,54.1,52.029999999999994,8.52,7.210000000000001,0.5422000000000001,10.97,29.640000000000004,0.25239999999999996,0.5161,11.34,70.36000000000001,0.2499
ORAL ROBERTS,25.5,25.5,,,,,69.6,77.7,,22.9,55.5,0.4126,8.9,25.4,0.3486,14.0,30.1,0.4652,0.4923,14.9,19.4,0.769,5.2,22.1,27.3,8.6,4.1,3.2,9.9,18.3,26.7,59.9,0.4467,8.2,24.7,0.3377,18.5,35.2,0.5281,0.5155000000000001,16.1,20.1,0.8079000000000001,9.3,25.7,35.0,13.7,5.8,2.8,8.2,16.3,,,,69.6,77.7,,100.89,113.15000000000002,68.04,0.3526,0.45840000000000003,0.5372,43.60000000000001,38.080000000000005,5.99,9.169999999999998,0.4923,13.290000000000001,17.130000000000003,0.2708,0.5155000000000001,10.610000000000001,82.87000000000002,0.27460000000000007
OREGON,30.5,30.5,,,,,76.7,67.8,,28.5,60.9,0.47000000000000003,8.1,22.0,0.3681,20.4,38.9,0.5290999999999999,0.5364,11.6,15.6,0.7595,8.7,25.0,33.7,13.4,7.0,4.4,10.5,14.7,25.4,61.1,0.41769999999999996,6.8,22.3,0.3153,18.6,38.8,0.4875,0.4732,10.2,15.0,0.673,9.4,22.1,31.5,13.1,6.2,3.9,11.0,14.7,,,,76.7,67.8,,110.07000000000001,96.9,68.28999999999999,0.26080000000000003,0.36269999999999997,0.5639,51.89,47.769999999999996,10.03,11.739999999999998,0.5364,13.400000000000002,28.45,0.19429999999999997,0.4732,13.84,71.55000000000001,0.1698
OREGON STATE,28.5,28.0,,,,,73.11111111111111,73.55555555555556,,24.444444444444443,53.111111111111114,0.46088888888888885,6.0,17.333333333333332,0.3457777777777778,18.444444444444443,35.77777777777778,0.5208888888888888,0.517,18.22222222222222,23.11111111111111,0.814,8.777777777777779,20.444444444444443,29.22222222222222,13.11111111111111,4.444444444444445,2.2222222222222223,9.444444444444445,16.333333333333332,25.666666666666668,54.44444444444444,0.4728888888888889,8.555555555555555,20.77777777777778,0.42088888888888887,17.11111111111111,33.666666666666664,0.5138888888888888,0.5512222222222223,13.666666666666666,17.77777777777778,0.7561111111111112,7.777777777777778,18.444444444444443,26.22222222222222,15.222222222222221,4.777777777777778,3.2222222222222223,7.666666666666667,19.555555555555557,,,,73.11111111111111,73.55555555555556,,114.3111111111111,115.52222222222223,63.766666666666666,0.4465555555555556,0.32488888888888895,0.5687777777777777,52.555555555555564,53.32222222222222,6.98888888888889,6.677777777777777,0.517,12.822222222222223,32.06666666666667,0.35122222222222227,0.5512222222222223,10.81111111111111,67.93333333333334,0.25366666666666665
PACIFIC,28.5,28.5,,,,,67.3,76.5,,23.8,54.2,0.4401999999999999,6.1,19.7,0.325,17.7,34.5,0.5146999999999999,0.49660000000000004,13.6,18.4,0.7362,7.4,21.5,28.9,11.3,5.8,2.9,13.1,17.6,26.3,56.3,0.4665,7.6,22.8,0.3382,18.7,33.5,0.5610999999999999,0.5337,16.3,20.2,0.8056999999999999,7.2,21.9,29.1,15.1,8.4,2.6,9.9,16.0,,,,67.3,76.5,,98.41999999999999,111.52000000000001,68.63000000000001,0.3466,0.3602,0.5363,49.76,47.39999999999999,8.469999999999999,8.59,0.49660000000000004,17.14,25.169999999999998,0.2569,0.5337,13.080000000000002,74.83,0.2956
PENN STATE,26.5,26.5,,,,,70.5,75.5,,24.2,53.0,0.4575,6.9,20.7,0.3362,17.3,32.3,0.5415,0.5222,15.2,20.3,0.7696000000000001,6.3,21.7,28.0,14.2,6.0,3.9,12.7,16.2,27.1,58.1,0.4755,8.0,20.5,0.4085,19.1,37.6,0.5111000000000001,0.5456999999999999,13.3,17.5,0.7729,7.6,22.7,30.3,17.8,8.6,3.7,10.2,17.8,,,,70.5,75.5,,101.92999999999999,109.55999999999999,69.04,0.3926,0.3907,0.5635,47.790000000000006,58.14000000000001,8.69,10.27,0.5222,16.87,21.159999999999997,0.29319999999999996,0.5456999999999999,13.48,78.84,0.2319
PENNSYLVANIA,22.5,22.5,,,,,73.3,81.9,,26.8,61.4,0.43739999999999996,8.5,26.0,0.3205,18.3,35.4,0.5123,0.5065999999999999,11.2,15.6,0.7177999999999999,6.8,23.7,30.5,14.1,5.2,1.5,9.2,14.6,29.0,61.3,0.4765,10.3,27.0,0.3843,18.7,34.3,0.5425000000000001,0.5607,13.6,17.5,0.7696000000000001,6.7,25.3,32.0,16.4,5.3,3.2,8.1,14.6,,,,73.3,81.9,,102.97999999999999,115.30999999999999,70.30999999999999,0.25549999999999995,0.4231,0.5336000000000001,48.49999999999999,51.7,7.31,4.409999999999999,0.5065999999999999,11.7,20.6,0.18359999999999999,0.5607,10.42,79.41,0.22510000000000002
PEPPERDINE,30.5,30.5,,,,,75.3,83.8,,26.9,60.8,0.4439,8.3,22.6,0.3701,18.6,38.2,0.4951,0.5128999999999999,13.2,18.2,0.744,8.3,21.5,29.8,15.9,5.2,2.5,8.6,16.4,31.3,65.4,0.47640000000000005,8.8,24.0,0.3484,22.5,41.4,0.5384999999999999,0.5432,12.4,17.0,0.7311,10.2,24.6,34.8,17.6,5.1,3.0,8.3,17.2,,,,75.3,83.8,,106.85,118.57000000000001,70.66999999999999,0.30310000000000004,0.3732000000000001,0.5431,46.11,59.2,7.33,6.08,0.5128999999999999,10.879999999999999,25.29,0.22010000000000002,0.5432,10.21,74.71000000000001,0.1956
PITTSBURGH,27.5,27.5,,,,,70.0,70.5,,23.7,57.2,0.41689999999999994,8.0,24.5,0.3367,15.7,32.7,0.48179999999999995,0.4869,14.6,19.3,0.7622000000000001,9.2,21.0,30.2,13.0,7.2,3.3,9.7,16.9,23.7,52.5,0.4545,8.3,22.9,0.36690000000000006,15.4,29.6,0.5174999999999998,0.5337000000000001,14.8,19.8,0.7577,7.3,22.6,29.9,14.0,5.8,2.5,11.4,17.4,,,,70.0,70.5,,105.42,106.11999999999998,66.42,0.3406,0.4226,0.5278,50.13,55.02,10.8,11.34,0.4869,12.720000000000002,28.809999999999995,0.2572,0.5337000000000001,15.470000000000002,71.19,0.2898
PORTLAND,27.5,27.5,,,,,75.7,78.6,,26.9,58.9,0.4600000000000001,9.3,25.4,0.36619999999999997,17.6,33.5,0.5271,0.5397000000000001,12.6,16.1,0.7736999999999999,6.4,23.0,29.4,16.8,3.7,2.6,10.0,14.6,29.6,64.1,0.46230000000000004,9.0,25.1,0.3515,20.6,39.0,0.5316,0.5325,10.4,12.8,0.7938000000000001,8.3,24.5,32.8,15.7,6.6,3.5,8.5,16.2,,,,75.7,78.6,,107.91,111.77000000000001,70.27000000000001,0.27559999999999996,0.43129999999999996,0.5715000000000001,47.45,63.4,5.339999999999999,6.57,0.5397000000000001,13.0,20.419999999999998,0.215,0.5325,10.889999999999999,79.58,0.16899999999999998
PORTLAND STATE,27.5,27.5,,,,,69.2,66.4,,26.0,58.8,0.4438000000000001,5.5,18.7,0.3022,20.5,40.1,0.518,0.48939999999999995,11.7,19.2,0.6073,9.9,22.5,32.4,12.0,7.8,4.4,11.6,18.1,23.1,55.7,0.417,6.4,23.2,0.27109999999999995,16.7,32.5,0.5178,0.4748,13.8,19.6,0.6891,8.4,22.2,30.6,11.7,6.2,3.2,12.6,16.7,,,,69.2,66.4,,99.63000000000001,95.16,68.55999999999999,0.3334,0.3129,0.5096,51.39,46.63,11.16,13.23,0.48939999999999995,14.63,31.22,0.20340000000000003,0.4748,16.07,68.78,0.24889999999999998
PRAIRIE VIEW,27.5,27.5,,,,,64.8,75.0,,23.9,57.6,0.41289999999999993,6.1,20.1,0.298,17.8,37.5,0.4708,0.46579999999999994,10.9,17.0,0.6266,7.6,17.1,24.7,12.4,6.7,3.8,10.4,14.7,28.4,57.0,0.499,6.4,16.1,0.40449999999999997,22.0,40.9,0.5391999999999999,0.5551,11.8,18.0,0.6832,9.5,25.6,35.1,15.0,6.4,3.7,12.1,15.6,,,,64.8,75.0,,94.64999999999999,109.65000000000002,68.32000000000001,0.30100000000000005,0.3489,0.492,41.190000000000005,50.89,9.790000000000001,9.28,0.46579999999999994,13.669999999999998,22.449999999999996,0.19329999999999997,0.5551,15.65,77.55999999999999,0.21059999999999998
PRESBYTERIAN,28.5,28.5,,,,,72.2,70.9,,27.0,58.3,0.46370000000000006,6.2,17.3,0.34680000000000005,20.8,41.0,0.5056999999999999,0.5174000000000001,12.0,16.8,0.689,7.3,20.4,27.7,11.6,7.4,2.8,8.6,18.4,25.0,52.6,0.4808,5.4,17.4,0.31089999999999995,19.6,35.2,0.5641999999999999,0.5341,15.5,21.3,0.7211000000000001,7.4,23.0,30.4,11.1,5.2,2.9,12.4,16.2,,,,72.2,70.9,,106.91,105.25,66.9,0.2963,0.29849999999999993,0.5465,47.78000000000001,42.849999999999994,10.760000000000002,7.57,0.5174000000000001,11.5,23.65,0.2149,0.5341,16.54,76.35,0.3033
PRINCETON,25.5,25.5,,,,,67.5,70.9,,24.4,59.2,0.41600000000000004,10.2,31.8,0.3266,14.2,27.4,0.5254,0.5034000000000001,8.5,11.1,0.8076000000000001,6.7,22.9,29.6,13.3,5.8,2.6,9.6,14.8,25.8,54.3,0.47289999999999993,7.8,22.2,0.3356,18.0,32.1,0.5551999999999999,0.5438000000000001,11.5,15.5,0.7483,4.6,25.9,30.5,14.2,5.7,3.4,10.0,13.1,,,,67.5,70.9,,100.61999999999998,105.39000000000001,67.22,0.18949999999999997,0.5388,0.5297000000000001,49.59,54.29,8.620000000000001,8.260000000000002,0.5034000000000001,13.030000000000001,20.54,0.14559999999999998,0.5438000000000001,13.930000000000001,79.46000000000001,0.21469999999999997
PROVIDENCE,27.5,27.5,,,,,70.8,79.6,,26.1,59.2,0.44369999999999993,9.8,26.5,0.37300000000000005,16.3,32.7,0.4967,0.5293,8.8,13.8,0.6353,8.8,22.3,31.1,14.4,5.1,2.5,11.8,15.6,27.7,58.5,0.47470000000000007,9.7,24.9,0.3915,18.0,33.6,0.5351999999999999,0.5574,14.5,18.6,0.769,7.1,23.6,30.7,15.2,7.3,2.7,9.0,13.5,,,,70.8,79.6,,102.72,115.21,68.99,0.255,0.4514,0.5418000000000001,49.77,55.86,7.49,7.729999999999999,0.5293,15.2,25.73,0.162,0.5574,11.860000000000001,74.27000000000001,0.24730000000000002
PURDUE,31.5,31.5,,,,,73.5,71.7,,26.0,55.9,0.465,9.0,22.9,0.3852,17.0,33.0,0.5217,0.5463,12.5,16.6,0.7694,9.2,20.3,29.5,14.3,4.8,1.2,9.6,16.2,26.1,55.6,0.4720999999999999,7.3,22.7,0.3165,18.8,32.9,0.5743,0.5374,12.2,17.4,0.6825,8.1,18.6,26.7,16.5,5.4,2.2,8.6,16.8,,,,73.5,71.7,,114.30999999999999,111.5,64.28,0.3002,0.4136,0.5781000000000001,52.36,56.36,7.480000000000001,3.5099999999999993,0.5463,13.209999999999999,32.1,0.2263,0.5374,11.86,67.9,0.2217
PURDUE FORT WAYNE,27.5,27.5,,,,,73.3,73.9,,26.2,60.1,0.4377000000000001,8.7,27.7,0.3096,17.5,32.4,0.5378000000000001,0.5111,12.2,17.2,0.7111999999999999,6.2,22.1,28.3,10.6,8.7,2.3,10.3,17.6,26.5,57.8,0.45830000000000004,6.0,21.5,0.2851,20.5,36.3,0.5646,0.5111000000000001,14.9,20.5,0.7316,9.1,26.7,35.8,11.6,6.3,3.8,13.6,17.1,,,,73.3,73.9,,101.33,102.61999999999998,72.21000000000001,0.2895,0.4625,0.5386,44.23,41.300000000000004,12.070000000000002,6.31,0.5111,13.3,18.56,0.2044,0.5111000000000001,16.740000000000002,81.44,0.26260000000000006
QUEENS (NC),30.5,30.5,,,,,78.4,78.0,,26.8,56.5,0.4782,8.6,21.1,0.40279999999999994,18.2,35.4,0.5216999999999999,0.5547,16.2,22.2,0.7167000000000001,9.3,21.2,30.5,15.8,5.7,5.4,11.5,15.3,28.5,60.3,0.4726,8.1,20.2,0.38380000000000003,20.4,40.1,0.5111,0.5405,12.9,16.5,0.7499,8.2,19.9,28.1,12.9,8.7,2.9,9.7,17.1,,,,78.4,78.0,,112.97,112.02000000000001,67.06,0.4176,0.3751,0.5880000000000001,51.44,59.010000000000005,8.2,14.55,0.5547,14.529999999999998,30.290000000000003,0.3045,0.5405,12.59,69.71,0.22939999999999997
QUINNIPIAC,28.5,28.5,,,,,76.3,74.6,,26.9,59.6,0.453,6.7,20.9,0.3305,20.2,38.7,0.5236,0.5086999999999999,15.8,19.9,0.7928999999999999,9.7,25.2,34.9,15.4,6.8,4.6,13.0,15.4,27.5,61.3,0.4487,8.2,21.0,0.37039999999999995,19.3,40.3,0.471,0.5157999999999999,11.4,15.4,0.7415999999999999,6.5,21.8,28.3,13.7,8.9,3.7,10.4,16.5,,,,76.3,74.6,,105.72,103.33999999999999,72.44999999999999,0.33329999999999993,0.34929999999999994,0.5534999999999999,55.10999999999999,57.21999999999999,9.3,12.15,0.5086999999999999,15.639999999999997,30.25,0.2649,0.5157999999999999,13.15,69.75000000000001,0.1869
